X Y INLINE XLINE
10000.0 10925.0 38 1
10025.0 10925.0 38 2
10050.0 10925.0 38 3
10075.0 10925.0 38 4
10100.0 10925.0 38 5
10125.0 10925.0 38 6
10150.0 10925.0 38 7
10175.0 10925.0 38 8
10200.0 10925.0 38 9
10225.0 10925.0 38 10
10250.0 10925.0 38 11
10275.0 10925.0 38 12
10300.0 10925.0 38 13
10325.0 10925.0 38 14
10350.0 10925.0 38 15
10375.0 10925.0 38 16
10400.0 10925.0 38 17
10425.0 10925.0 38 18
10450.0 10925.0 38 19
10475.0 10925.0 38 20
10500.0 10925.0 38 21
10525.0 10925.0 38 22
10550.0 10925.0 38 23
10575.0 10925.0 38 24
10600.0 10925.0 38 25
10625.0 10925.0 38 26
10650.0 10925.0 38 27
10675.0 10925.0 38 28
10700.0 10925.0 38 29
10725.0 10925.0 38 30
10750.0 10925.0 38 31
10775.0 10925.0 38 32
10800.0 10925.0 38 33
10825.0 10925.0 38 34
10850.0 10925.0 38 35
10875.0 10925.0 38 36
10900.0 10925.0 38 37
10925.0 10925.0 38 38
10950.0 10925.0 38 39
10975.0 10925.0 38 40
11000.0 10925.0 38 41
11025.0 10925.0 38 42
11050.0 10925.0 38 43
11075.0 10925.0 38 44
11100.0 10925.0 38 45
11125.0 10925.0 38 46
11150.0 10925.0 38 47
11175.0 10925.0 38 48
11200.0 10925.0 38 49
11225.0 10925.0 38 50
11250.0 10925.0 38 51
11275.0 10925.0 38 52
11300.0 10925.0 38 53
11325.0 10925.0 38 54
11350.0 10925.0 38 55
11375.0 10925.0 38 56
11400.0 10925.0 38 57
11425.0 10925.0 38 58
11450.0 10925.0 38 59
11475.0 10925.0 38 60
11500.0 10925.0 38 61
11525.0 10925.0 38 62
11550.0 10925.0 38 63
11575.0 10925.0 38 64
11600.0 10925.0 38 65
11625.0 10925.0 38 66
11650.0 10925.0 38 67
11675.0 10925.0 38 68
11700.0 10925.0 38 69
11725.0 10925.0 38 70
11750.0 10925.0 38 71
11775.0 10925.0 38 72
11800.0 10925.0 38 73
11825.0 10925.0 38 74
11850.0 10925.0 38 75
11875.0 10925.0 38 76
11900.0 10925.0 38 77
11925.0 10925.0 38 78
11950.0 10925.0 38 79
11975.0 10925.0 38 80
12000.0 10925.0 38 81
12025.0 10925.0 38 82
12050.0 10925.0 38 83
12075.0 10925.0 38 84
12100.0 10925.0 38 85
12125.0 10925.0 38 86
12150.0 10925.0 38 87
12175.0 10925.0 38 88
12200.0 10925.0 38 89
12225.0 10925.0 38 90
12250.0 10925.0 38 91
12275.0 10925.0 38 92
12300.0 10925.0 38 93
12325.0 10925.0 38 94
12350.0 10925.0 38 95
12375.0 10925.0 38 96
12400.0 10925.0 38 97
12425.0 10925.0 38 98
12450.0 10925.0 38 99
12475.0 10925.0 38 100
10000.0 10950.0 39 1
10025.0 10950.0 39 2
10050.0 10950.0 39 3
10075.0 10950.0 39 4
10100.0 10950.0 39 5
10125.0 10950.0 39 6
10150.0 10950.0 39 7
10175.0 10950.0 39 8
10200.0 10950.0 39 9
10225.0 10950.0 39 10
10250.0 10950.0 39 11
10275.0 10950.0 39 12
10300.0 10950.0 39 13
10325.0 10950.0 39 14
10350.0 10950.0 39 15
10375.0 10950.0 39 16
10400.0 10950.0 39 17
10425.0 10950.0 39 18
10450.0 10950.0 39 19
10475.0 10950.0 39 20
10500.0 10950.0 39 21
10525.0 10950.0 39 22
10550.0 10950.0 39 23
10575.0 10950.0 39 24
10600.0 10950.0 39 25
10625.0 10950.0 39 26
10650.0 10950.0 39 27
10675.0 10950.0 39 28
10700.0 10950.0 39 29
10725.0 10950.0 39 30
10750.0 10950.0 39 31
10775.0 10950.0 39 32
10800.0 10950.0 39 33
10825.0 10950.0 39 34
10850.0 10950.0 39 35
10875.0 10950.0 39 36
10900.0 10950.0 39 37
10925.0 10950.0 39 38
10950.0 10950.0 39 39
10975.0 10950.0 39 40
11000.0 10950.0 39 41
11025.0 10950.0 39 42
11050.0 10950.0 39 43
11075.0 10950.0 39 44
11100.0 10950.0 39 45
11125.0 10950.0 39 46
11150.0 10950.0 39 47
11175.0 10950.0 39 48
11200.0 10950.0 39 49
11225.0 10950.0 39 50
11250.0 10950.0 39 51
11275.0 10950.0 39 52
11300.0 10950.0 39 53
11325.0 10950.0 39 54
11350.0 10950.0 39 55
11375.0 10950.0 39 56
11400.0 10950.0 39 57
11425.0 10950.0 39 58
11450.0 10950.0 39 59
11475.0 10950.0 39 60
11500.0 10950.0 39 61
11525.0 10950.0 39 62
11550.0 10950.0 39 63
11575.0 10950.0 39 64
11600.0 10950.0 39 65
11625.0 10950.0 39 66
11650.0 10950.0 39 67
11675.0 10950.0 39 68
11700.0 10950.0 39 69
11725.0 10950.0 39 70
11750.0 10950.0 39 71
11775.0 10950.0 39 72
11800.0 10950.0 39 73
11825.0 10950.0 39 74
11850.0 10950.0 39 75
11875.0 10950.0 39 76
11900.0 10950.0 39 77
11925.0 10950.0 39 78
11950.0 10950.0 39 79
11975.0 10950.0 39 80
12000.0 10950.0 39 81
12025.0 10950.0 39 82
12050.0 10950.0 39 83
12075.0 10950.0 39 84
12100.0 10950.0 39 85
12125.0 10950.0 39 86
12150.0 10950.0 39 87
12175.0 10950.0 39 88
12200.0 10950.0 39 89
12225.0 10950.0 39 90
12250.0 10950.0 39 91
12275.0 10950.0 39 92
12300.0 10950.0 39 93
12325.0 10950.0 39 94
12350.0 10950.0 39 95
12375.0 10950.0 39 96
12400.0 10950.0 39 97
12425.0 10950.0 39 98
12450.0 10950.0 39 99
12475.0 10950.0 39 100
10000.0 10975.0 40 1
10025.0 10975.0 40 2
10050.0 10975.0 40 3
10075.0 10975.0 40 4
10100.0 10975.0 40 5
10125.0 10975.0 40 6
10150.0 10975.0 40 7
10175.0 10975.0 40 8
10200.0 10975.0 40 9
10225.0 10975.0 40 10
10250.0 10975.0 40 11
10275.0 10975.0 40 12
10300.0 10975.0 40 13
10325.0 10975.0 40 14
10350.0 10975.0 40 15
10375.0 10975.0 40 16
10400.0 10975.0 40 17
10425.0 10975.0 40 18
10450.0 10975.0 40 19
10475.0 10975.0 40 20
10500.0 10975.0 40 21
10525.0 10975.0 40 22
10550.0 10975.0 40 23
10575.0 10975.0 40 24
10600.0 10975.0 40 25
10625.0 10975.0 40 26
10650.0 10975.0 40 27
10675.0 10975.0 40 28
10700.0 10975.0 40 29
10725.0 10975.0 40 30
10750.0 10975.0 40 31
10775.0 10975.0 40 32
10800.0 10975.0 40 33
10825.0 10975.0 40 34
10850.0 10975.0 40 35
10875.0 10975.0 40 36
10900.0 10975.0 40 37
10925.0 10975.0 40 38
10950.0 10975.0 40 39
10975.0 10975.0 40 40
11000.0 10975.0 40 41
11025.0 10975.0 40 42
11050.0 10975.0 40 43
11075.0 10975.0 40 44
11100.0 10975.0 40 45
11125.0 10975.0 40 46
11150.0 10975.0 40 47
11175.0 10975.0 40 48
11200.0 10975.0 40 49
11225.0 10975.0 40 50
11250.0 10975.0 40 51
11275.0 10975.0 40 52
11300.0 10975.0 40 53
11325.0 10975.0 40 54
11350.0 10975.0 40 55
11375.0 10975.0 40 56
11400.0 10975.0 40 57
11425.0 10975.0 40 58
11450.0 10975.0 40 59
11475.0 10975.0 40 60
11500.0 10975.0 40 61
11525.0 10975.0 40 62
11550.0 10975.0 40 63
11575.0 10975.0 40 64
11600.0 10975.0 40 65
11625.0 10975.0 40 66
11650.0 10975.0 40 67
11675.0 10975.0 40 68
11700.0 10975.0 40 69
11725.0 10975.0 40 70
11750.0 10975.0 40 71
11775.0 10975.0 40 72
11800.0 10975.0 40 73
11825.0 10975.0 40 74
11850.0 10975.0 40 75
11875.0 10975.0 40 76
11900.0 10975.0 40 77
11925.0 10975.0 40 78
11950.0 10975.0 40 79
11975.0 10975.0 40 80
12000.0 10975.0 40 81
12025.0 10975.0 40 82
12050.0 10975.0 40 83
12075.0 10975.0 40 84
12100.0 10975.0 40 85
12125.0 10975.0 40 86
12150.0 10975.0 40 87
12175.0 10975.0 40 88
12200.0 10975.0 40 89
12225.0 10975.0 40 90
12250.0 10975.0 40 91
12275.0 10975.0 40 92
12300.0 10975.0 40 93
12325.0 10975.0 40 94
12350.0 10975.0 40 95
12375.0 10975.0 40 96
12400.0 10975.0 40 97
12425.0 10975.0 40 98
12450.0 10975.0 40 99
12475.0 10975.0 40 100
10000.0 11000.0 41 1
10025.0 11000.0 41 2
10050.0 11000.0 41 3
10075.0 11000.0 41 4
10100.0 11000.0 41 5
10125.0 11000.0 41 6
10150.0 11000.0 41 7
10175.0 11000.0 41 8
10200.0 11000.0 41 9
10225.0 11000.0 41 10
10250.0 11000.0 41 11
10275.0 11000.0 41 12
10300.0 11000.0 41 13
10325.0 11000.0 41 14
10350.0 11000.0 41 15
10375.0 11000.0 41 16
10400.0 11000.0 41 17
10425.0 11000.0 41 18
10450.0 11000.0 41 19
10475.0 11000.0 41 20
10500.0 11000.0 41 21
10525.0 11000.0 41 22
10550.0 11000.0 41 23
10575.0 11000.0 41 24
10600.0 11000.0 41 25
10625.0 11000.0 41 26
10650.0 11000.0 41 27
10675.0 11000.0 41 28
10700.0 11000.0 41 29
10725.0 11000.0 41 30
10750.0 11000.0 41 31
10775.0 11000.0 41 32
10800.0 11000.0 41 33
10825.0 11000.0 41 34
10850.0 11000.0 41 35
10875.0 11000.0 41 36
10900.0 11000.0 41 37
10925.0 11000.0 41 38
10950.0 11000.0 41 39
10975.0 11000.0 41 40
11000.0 11000.0 41 41
11025.0 11000.0 41 42
11050.0 11000.0 41 43
11075.0 11000.0 41 44
11100.0 11000.0 41 45
11125.0 11000.0 41 46
11150.0 11000.0 41 47
11175.0 11000.0 41 48
11200.0 11000.0 41 49
11225.0 11000.0 41 50
11250.0 11000.0 41 51
11275.0 11000.0 41 52
11300.0 11000.0 41 53
11325.0 11000.0 41 54
11350.0 11000.0 41 55
11375.0 11000.0 41 56
11400.0 11000.0 41 57
11425.0 11000.0 41 58
11450.0 11000.0 41 59
11475.0 11000.0 41 60
11500.0 11000.0 41 61
11525.0 11000.0 41 62
11550.0 11000.0 41 63
11575.0 11000.0 41 64
11600.0 11000.0 41 65
11625.0 11000.0 41 66
11650.0 11000.0 41 67
11675.0 11000.0 41 68
11700.0 11000.0 41 69
11725.0 11000.0 41 70
11750.0 11000.0 41 71
11775.0 11000.0 41 72
11800.0 11000.0 41 73
11825.0 11000.0 41 74
11850.0 11000.0 41 75
11875.0 11000.0 41 76
11900.0 11000.0 41 77
11925.0 11000.0 41 78
11950.0 11000.0 41 79
11975.0 11000.0 41 80
12000.0 11000.0 41 81
12025.0 11000.0 41 82
12050.0 11000.0 41 83
12075.0 11000.0 41 84
12100.0 11000.0 41 85
12125.0 11000.0 41 86
12150.0 11000.0 41 87
12175.0 11000.0 41 88
12200.0 11000.0 41 89
12225.0 11000.0 41 90
12250.0 11000.0 41 91
12275.0 11000.0 41 92
12300.0 11000.0 41 93
12325.0 11000.0 41 94
12350.0 11000.0 41 95
12375.0 11000.0 41 96
12400.0 11000.0 41 97
12425.0 11000.0 41 98
12450.0 11000.0 41 99
12475.0 11000.0 41 100
10000.0 11025.0 42 1
10025.0 11025.0 42 2
10050.0 11025.0 42 3
10075.0 11025.0 42 4
10100.0 11025.0 42 5
10125.0 11025.0 42 6
10150.0 11025.0 42 7
10175.0 11025.0 42 8
10200.0 11025.0 42 9
10225.0 11025.0 42 10
10250.0 11025.0 42 11
10275.0 11025.0 42 12
10300.0 11025.0 42 13
10325.0 11025.0 42 14
10350.0 11025.0 42 15
10375.0 11025.0 42 16
10400.0 11025.0 42 17
10425.0 11025.0 42 18
10450.0 11025.0 42 19
10475.0 11025.0 42 20
10500.0 11025.0 42 21
10525.0 11025.0 42 22
10550.0 11025.0 42 23
10575.0 11025.0 42 24
10600.0 11025.0 42 25
10625.0 11025.0 42 26
10650.0 11025.0 42 27
10675.0 11025.0 42 28
10700.0 11025.0 42 29
10725.0 11025.0 42 30
10750.0 11025.0 42 31
10775.0 11025.0 42 32
10800.0 11025.0 42 33
10825.0 11025.0 42 34
10850.0 11025.0 42 35
10875.0 11025.0 42 36
10900.0 11025.0 42 37
10925.0 11025.0 42 38
10950.0 11025.0 42 39
10975.0 11025.0 42 40
11000.0 11025.0 42 41
11025.0 11025.0 42 42
11050.0 11025.0 42 43
11075.0 11025.0 42 44
11100.0 11025.0 42 45
11125.0 11025.0 42 46
11150.0 11025.0 42 47
11175.0 11025.0 42 48
11200.0 11025.0 42 49
11225.0 11025.0 42 50
11250.0 11025.0 42 51
11275.0 11025.0 42 52
11300.0 11025.0 42 53
11325.0 11025.0 42 54
11350.0 11025.0 42 55
11375.0 11025.0 42 56
11400.0 11025.0 42 57
11425.0 11025.0 42 58
11450.0 11025.0 42 59
11475.0 11025.0 42 60
11500.0 11025.0 42 61
11525.0 11025.0 42 62
11550.0 11025.0 42 63
11575.0 11025.0 42 64
11600.0 11025.0 42 65
11625.0 11025.0 42 66
11650.0 11025.0 42 67
11675.0 11025.0 42 68
11700.0 11025.0 42 69
11725.0 11025.0 42 70
11750.0 11025.0 42 71
11775.0 11025.0 42 72
11800.0 11025.0 42 73
11825.0 11025.0 42 74
11850.0 11025.0 42 75
11875.0 11025.0 42 76
11900.0 11025.0 42 77
11925.0 11025.0 42 78
11950.0 11025.0 42 79
11975.0 11025.0 42 80
12000.0 11025.0 42 81
12025.0 11025.0 42 82
12050.0 11025.0 42 83
12075.0 11025.0 42 84
12100.0 11025.0 42 85
12125.0 11025.0 42 86
12150.0 11025.0 42 87
12175.0 11025.0 42 88
12200.0 11025.0 42 89
12225.0 11025.0 42 90
12250.0 11025.0 42 91
12275.0 11025.0 42 92
12300.0 11025.0 42 93
12325.0 11025.0 42 94
12350.0 11025.0 42 95
12375.0 11025.0 42 96
12400.0 11025.0 42 97
12425.0 11025.0 42 98
12450.0 11025.0 42 99
12475.0 11025.0 42 100
10000.0 11050.0 43 1
10025.0 11050.0 43 2
10050.0 11050.0 43 3
10075.0 11050.0 43 4
10100.0 11050.0 43 5
10125.0 11050.0 43 6
10150.0 11050.0 43 7
10175.0 11050.0 43 8
10200.0 11050.0 43 9
10225.0 11050.0 43 10
10250.0 11050.0 43 11
10275.0 11050.0 43 12
10300.0 11050.0 43 13
10325.0 11050.0 43 14
10350.0 11050.0 43 15
10375.0 11050.0 43 16
10400.0 11050.0 43 17
10425.0 11050.0 43 18
10450.0 11050.0 43 19
10475.0 11050.0 43 20
10500.0 11050.0 43 21
10525.0 11050.0 43 22
10550.0 11050.0 43 23
10575.0 11050.0 43 24
10600.0 11050.0 43 25
10625.0 11050.0 43 26
10650.0 11050.0 43 27
10675.0 11050.0 43 28
10700.0 11050.0 43 29
10725.0 11050.0 43 30
10750.0 11050.0 43 31
10775.0 11050.0 43 32
10800.0 11050.0 43 33
10825.0 11050.0 43 34
10850.0 11050.0 43 35
10875.0 11050.0 43 36
10900.0 11050.0 43 37
10925.0 11050.0 43 38
10950.0 11050.0 43 39
10975.0 11050.0 43 40
11000.0 11050.0 43 41
11025.0 11050.0 43 42
11050.0 11050.0 43 43
11075.0 11050.0 43 44
11100.0 11050.0 43 45
11125.0 11050.0 43 46
11150.0 11050.0 43 47
11175.0 11050.0 43 48
11200.0 11050.0 43 49
11225.0 11050.0 43 50
11250.0 11050.0 43 51
11275.0 11050.0 43 52
11300.0 11050.0 43 53
11325.0 11050.0 43 54
11350.0 11050.0 43 55
11375.0 11050.0 43 56
11400.0 11050.0 43 57
11425.0 11050.0 43 58
11450.0 11050.0 43 59
11475.0 11050.0 43 60
11500.0 11050.0 43 61
11525.0 11050.0 43 62
11550.0 11050.0 43 63
11575.0 11050.0 43 64
11600.0 11050.0 43 65
11625.0 11050.0 43 66
11650.0 11050.0 43 67
11675.0 11050.0 43 68
11700.0 11050.0 43 69
11725.0 11050.0 43 70
11750.0 11050.0 43 71
11775.0 11050.0 43 72
11800.0 11050.0 43 73
11825.0 11050.0 43 74
11850.0 11050.0 43 75
11875.0 11050.0 43 76
11900.0 11050.0 43 77
11925.0 11050.0 43 78
11950.0 11050.0 43 79
11975.0 11050.0 43 80
12000.0 11050.0 43 81
12025.0 11050.0 43 82
12050.0 11050.0 43 83
12075.0 11050.0 43 84
12100.0 11050.0 43 85
12125.0 11050.0 43 86
12150.0 11050.0 43 87
12175.0 11050.0 43 88
12200.0 11050.0 43 89
12225.0 11050.0 43 90
12250.0 11050.0 43 91
12275.0 11050.0 43 92
12300.0 11050.0 43 93
12325.0 11050.0 43 94
12350.0 11050.0 43 95
12375.0 11050.0 43 96
12400.0 11050.0 43 97
12425.0 11050.0 43 98
12450.0 11050.0 43 99
12475.0 11050.0 43 100
10000.0 11075.0 44 1
10025.0 11075.0 44 2
10050.0 11075.0 44 3
10075.0 11075.0 44 4
10100.0 11075.0 44 5
10125.0 11075.0 44 6
10150.0 11075.0 44 7
10175.0 11075.0 44 8
10200.0 11075.0 44 9
10225.0 11075.0 44 10
10250.0 11075.0 44 11
10275.0 11075.0 44 12
10300.0 11075.0 44 13
10325.0 11075.0 44 14
10350.0 11075.0 44 15
10375.0 11075.0 44 16
10400.0 11075.0 44 17
10425.0 11075.0 44 18
10450.0 11075.0 44 19
10475.0 11075.0 44 20
10500.0 11075.0 44 21
10525.0 11075.0 44 22
10550.0 11075.0 44 23
10575.0 11075.0 44 24
10600.0 11075.0 44 25
10625.0 11075.0 44 26
10650.0 11075.0 44 27
10675.0 11075.0 44 28
10700.0 11075.0 44 29
10725.0 11075.0 44 30
10750.0 11075.0 44 31
10775.0 11075.0 44 32
10800.0 11075.0 44 33
10825.0 11075.0 44 34
10850.0 11075.0 44 35
10875.0 11075.0 44 36
10900.0 11075.0 44 37
10925.0 11075.0 44 38
10950.0 11075.0 44 39
10975.0 11075.0 44 40
11000.0 11075.0 44 41
11025.0 11075.0 44 42
11050.0 11075.0 44 43
11075.0 11075.0 44 44
11100.0 11075.0 44 45
11125.0 11075.0 44 46
11150.0 11075.0 44 47
11175.0 11075.0 44 48
11200.0 11075.0 44 49
11225.0 11075.0 44 50
11250.0 11075.0 44 51
11275.0 11075.0 44 52
11300.0 11075.0 44 53
11325.0 11075.0 44 54
11350.0 11075.0 44 55
11375.0 11075.0 44 56
11400.0 11075.0 44 57
11425.0 11075.0 44 58
11450.0 11075.0 44 59
11475.0 11075.0 44 60
11500.0 11075.0 44 61
11525.0 11075.0 44 62
11550.0 11075.0 44 63
11575.0 11075.0 44 64
11600.0 11075.0 44 65
11625.0 11075.0 44 66
11650.0 11075.0 44 67
11675.0 11075.0 44 68
11700.0 11075.0 44 69
11725.0 11075.0 44 70
11750.0 11075.0 44 71
11775.0 11075.0 44 72
11800.0 11075.0 44 73
11825.0 11075.0 44 74
11850.0 11075.0 44 75
11875.0 11075.0 44 76
11900.0 11075.0 44 77
11925.0 11075.0 44 78
11950.0 11075.0 44 79
11975.0 11075.0 44 80
12000.0 11075.0 44 81
12025.0 11075.0 44 82
12050.0 11075.0 44 83
12075.0 11075.0 44 84
12100.0 11075.0 44 85
12125.0 11075.0 44 86
12150.0 11075.0 44 87
12175.0 11075.0 44 88
12200.0 11075.0 44 89
12225.0 11075.0 44 90
12250.0 11075.0 44 91
12275.0 11075.0 44 92
12300.0 11075.0 44 93
12325.0 11075.0 44 94
12350.0 11075.0 44 95
12375.0 11075.0 44 96
12400.0 11075.0 44 97
12425.0 11075.0 44 98
12450.0 11075.0 44 99
12475.0 11075.0 44 100
10000.0 11100.0 45 1
10025.0 11100.0 45 2
10050.0 11100.0 45 3
10075.0 11100.0 45 4
10100.0 11100.0 45 5
10125.0 11100.0 45 6
10150.0 11100.0 45 7
10175.0 11100.0 45 8
10200.0 11100.0 45 9
10225.0 11100.0 45 10
10250.0 11100.0 45 11
10275.0 11100.0 45 12
10300.0 11100.0 45 13
10325.0 11100.0 45 14
10350.0 11100.0 45 15
10375.0 11100.0 45 16
10400.0 11100.0 45 17
10425.0 11100.0 45 18
10450.0 11100.0 45 19
10475.0 11100.0 45 20
10500.0 11100.0 45 21
10525.0 11100.0 45 22
10550.0 11100.0 45 23
10575.0 11100.0 45 24
10600.0 11100.0 45 25
10625.0 11100.0 45 26
10650.0 11100.0 45 27
10675.0 11100.0 45 28
10700.0 11100.0 45 29
10725.0 11100.0 45 30
10750.0 11100.0 45 31
10775.0 11100.0 45 32
10800.0 11100.0 45 33
10825.0 11100.0 45 34
10850.0 11100.0 45 35
10875.0 11100.0 45 36
10900.0 11100.0 45 37
10925.0 11100.0 45 38
10950.0 11100.0 45 39
10975.0 11100.0 45 40
11000.0 11100.0 45 41
11025.0 11100.0 45 42
11050.0 11100.0 45 43
11075.0 11100.0 45 44
11100.0 11100.0 45 45
11125.0 11100.0 45 46
11150.0 11100.0 45 47
11175.0 11100.0 45 48
11200.0 11100.0 45 49
11225.0 11100.0 45 50
11250.0 11100.0 45 51
11275.0 11100.0 45 52
11300.0 11100.0 45 53
11325.0 11100.0 45 54
11350.0 11100.0 45 55
11375.0 11100.0 45 56
11400.0 11100.0 45 57
11425.0 11100.0 45 58
11450.0 11100.0 45 59
11475.0 11100.0 45 60
11500.0 11100.0 45 61
11525.0 11100.0 45 62
11550.0 11100.0 45 63
11575.0 11100.0 45 64
11600.0 11100.0 45 65
11625.0 11100.0 45 66
11650.0 11100.0 45 67
11675.0 11100.0 45 68
11700.0 11100.0 45 69
11725.0 11100.0 45 70
11750.0 11100.0 45 71
11775.0 11100.0 45 72
11800.0 11100.0 45 73
11825.0 11100.0 45 74
11850.0 11100.0 45 75
11875.0 11100.0 45 76
11900.0 11100.0 45 77
11925.0 11100.0 45 78
11950.0 11100.0 45 79
11975.0 11100.0 45 80
12000.0 11100.0 45 81
12025.0 11100.0 45 82
12050.0 11100.0 45 83
12075.0 11100.0 45 84
12100.0 11100.0 45 85
12125.0 11100.0 45 86
12150.0 11100.0 45 87
12175.0 11100.0 45 88
12200.0 11100.0 45 89
12225.0 11100.0 45 90
12250.0 11100.0 45 91
12275.0 11100.0 45 92
12300.0 11100.0 45 93
12325.0 11100.0 45 94
12350.0 11100.0 45 95
12375.0 11100.0 45 96
12400.0 11100.0 45 97
12425.0 11100.0 45 98
12450.0 11100.0 45 99
12475.0 11100.0 45 100
10000.0 11125.0 46 1
10025.0 11125.0 46 2
10050.0 11125.0 46 3
10075.0 11125.0 46 4
10100.0 11125.0 46 5
10125.0 11125.0 46 6
10150.0 11125.0 46 7
10175.0 11125.0 46 8
10200.0 11125.0 46 9
10225.0 11125.0 46 10
10250.0 11125.0 46 11
10275.0 11125.0 46 12
10300.0 11125.0 46 13
10325.0 11125.0 46 14
10350.0 11125.0 46 15
10375.0 11125.0 46 16
10400.0 11125.0 46 17
10425.0 11125.0 46 18
10450.0 11125.0 46 19
10475.0 11125.0 46 20
10500.0 11125.0 46 21
10525.0 11125.0 46 22
10550.0 11125.0 46 23
10575.0 11125.0 46 24
10600.0 11125.0 46 25
10625.0 11125.0 46 26
10650.0 11125.0 46 27
10675.0 11125.0 46 28
10700.0 11125.0 46 29
10725.0 11125.0 46 30
10750.0 11125.0 46 31
10775.0 11125.0 46 32
10800.0 11125.0 46 33
10825.0 11125.0 46 34
10850.0 11125.0 46 35
10875.0 11125.0 46 36
10900.0 11125.0 46 37
10925.0 11125.0 46 38
10950.0 11125.0 46 39
10975.0 11125.0 46 40
11000.0 11125.0 46 41
11025.0 11125.0 46 42
11050.0 11125.0 46 43
11075.0 11125.0 46 44
11100.0 11125.0 46 45
11125.0 11125.0 46 46
11150.0 11125.0 46 47
11175.0 11125.0 46 48
11200.0 11125.0 46 49
11225.0 11125.0 46 50
11250.0 11125.0 46 51
11275.0 11125.0 46 52
11300.0 11125.0 46 53
11325.0 11125.0 46 54
11350.0 11125.0 46 55
11375.0 11125.0 46 56
11400.0 11125.0 46 57
11425.0 11125.0 46 58
11450.0 11125.0 46 59
11475.0 11125.0 46 60
11500.0 11125.0 46 61
11525.0 11125.0 46 62
11550.0 11125.0 46 63
11575.0 11125.0 46 64
11600.0 11125.0 46 65
11625.0 11125.0 46 66
11650.0 11125.0 46 67
11675.0 11125.0 46 68
11700.0 11125.0 46 69
11725.0 11125.0 46 70
11750.0 11125.0 46 71
11775.0 11125.0 46 72
11800.0 11125.0 46 73
11825.0 11125.0 46 74
11850.0 11125.0 46 75
11875.0 11125.0 46 76
11900.0 11125.0 46 77
11925.0 11125.0 46 78
11950.0 11125.0 46 79
11975.0 11125.0 46 80
12000.0 11125.0 46 81
12025.0 11125.0 46 82
12050.0 11125.0 46 83
12075.0 11125.0 46 84
12100.0 11125.0 46 85
12125.0 11125.0 46 86
12150.0 11125.0 46 87
12175.0 11125.0 46 88
12200.0 11125.0 46 89
12225.0 11125.0 46 90
12250.0 11125.0 46 91
12275.0 11125.0 46 92
12300.0 11125.0 46 93
12325.0 11125.0 46 94
12350.0 11125.0 46 95
12375.0 11125.0 46 96
12400.0 11125.0 46 97
12425.0 11125.0 46 98
12450.0 11125.0 46 99
12475.0 11125.0 46 100
10000.0 11150.0 47 1
10025.0 11150.0 47 2
10050.0 11150.0 47 3
10075.0 11150.0 47 4
10100.0 11150.0 47 5
10125.0 11150.0 47 6
10150.0 11150.0 47 7
10175.0 11150.0 47 8
10200.0 11150.0 47 9
10225.0 11150.0 47 10
10250.0 11150.0 47 11
10275.0 11150.0 47 12
10300.0 11150.0 47 13
10325.0 11150.0 47 14
10350.0 11150.0 47 15
10375.0 11150.0 47 16
10400.0 11150.0 47 17
10425.0 11150.0 47 18
10450.0 11150.0 47 19
10475.0 11150.0 47 20
10500.0 11150.0 47 21
10525.0 11150.0 47 22
10550.0 11150.0 47 23
10575.0 11150.0 47 24
10600.0 11150.0 47 25
10625.0 11150.0 47 26
10650.0 11150.0 47 27
10675.0 11150.0 47 28
10700.0 11150.0 47 29
10725.0 11150.0 47 30
10750.0 11150.0 47 31
10775.0 11150.0 47 32
10800.0 11150.0 47 33
10825.0 11150.0 47 34
10850.0 11150.0 47 35
10875.0 11150.0 47 36
10900.0 11150.0 47 37
10925.0 11150.0 47 38
10950.0 11150.0 47 39
10975.0 11150.0 47 40
11000.0 11150.0 47 41
11025.0 11150.0 47 42
11050.0 11150.0 47 43
11075.0 11150.0 47 44
11100.0 11150.0 47 45
11125.0 11150.0 47 46
11150.0 11150.0 47 47
11175.0 11150.0 47 48
11200.0 11150.0 47 49
11225.0 11150.0 47 50
11250.0 11150.0 47 51
11275.0 11150.0 47 52
11300.0 11150.0 47 53
11325.0 11150.0 47 54
11350.0 11150.0 47 55
11375.0 11150.0 47 56
11400.0 11150.0 47 57
11425.0 11150.0 47 58
11450.0 11150.0 47 59
11475.0 11150.0 47 60
11500.0 11150.0 47 61
11525.0 11150.0 47 62
11550.0 11150.0 47 63
11575.0 11150.0 47 64
11600.0 11150.0 47 65
11625.0 11150.0 47 66
11650.0 11150.0 47 67
11675.0 11150.0 47 68
11700.0 11150.0 47 69
11725.0 11150.0 47 70
11750.0 11150.0 47 71
11775.0 11150.0 47 72
11800.0 11150.0 47 73
11825.0 11150.0 47 74
11850.0 11150.0 47 75
11875.0 11150.0 47 76
11900.0 11150.0 47 77
11925.0 11150.0 47 78
11950.0 11150.0 47 79
11975.0 11150.0 47 80
12000.0 11150.0 47 81
12025.0 11150.0 47 82
12050.0 11150.0 47 83
12075.0 11150.0 47 84
12100.0 11150.0 47 85
12125.0 11150.0 47 86
12150.0 11150.0 47 87
12175.0 11150.0 47 88
12200.0 11150.0 47 89
12225.0 11150.0 47 90
12250.0 11150.0 47 91
12275.0 11150.0 47 92
12300.0 11150.0 47 93
12325.0 11150.0 47 94
12350.0 11150.0 47 95
12375.0 11150.0 47 96
12400.0 11150.0 47 97
12425.0 11150.0 47 98
12450.0 11150.0 47 99
